date,xauusd
2023-10-04,1818.5
2023-10-05,1816.5999755859375
2023-10-06,1830.199951171875
2023-10-09,1849.5
2023-10-10,1861.0
2023-10-11,1872.800048828125
2023-10-12,1869.300048828125
2023-10-13,1927.4000244140625
2023-10-16,1921.0999755859375
2023-10-17,1922.699951171875
2023-10-18,1955.300048828125
2023-10-19,1968.4000244140625
2023-10-20,1982.5
2023-10-23,1976.300048828125
2023-10-24,1975.0
2023-10-25,1984.0999755859375
2023-10-26,1987.199951171875
2023-10-27,1988.5999755859375
2023-10-30,1996.199951171875
2023-10-31,1985.199951171875
2023-11-01,1978.800048828125
2023-11-02,1985.5999755859375
2023-11-03,1991.5
2023-11-06,1981.5999755859375
2023-11-07,1966.800048828125
2023-11-08,1951.5
2023-11-09,1964.199951171875
2023-11-10,1932.5999755859375
2023-11-13,1945.5
2023-11-14,1961.800048828125
2023-11-15,1960.0999755859375
2023-11-16,1983.9000244140625
2023-11-17,1981.5999755859375
2023-11-20,1977.699951171875
2023-11-21,1999.300048828125
2023-11-22,1991.4000244140625
2023-11-24,2002.199951171875
2023-11-27,2011.800048828125
2023-11-28,2039.699951171875
2023-11-29,2047.0999755859375
2023-11-30,2038.0999755859375
2023-12-01,2071.0
2023-12-04,2024.0999755859375
2023-12-05,2018.5
2023-12-06,2030.5
2023-12-07,2029.9000244140625
2023-12-08,1998.300048828125
2023-12-11,1978.0
2023-12-12,1977.800048828125
2023-12-13,1982.300048828125
2023-12-14,2030.199951171875
2023-12-15,2021.0999755859375
2023-12-18,2026.300048828125
2023-12-19,2038.4000244140625
2023-12-20,2034.5
2023-12-21,2039.0999755859375
2023-12-22,2057.10009765625
2023-12-26,2058.199951171875
2023-12-27,2081.89990234375
2023-12-28,2073.89990234375
2023-12-29,2062.39990234375
2024-01-02,2064.39990234375
2024-01-03,2034.199951171875
2024-01-04,2042.300048828125
2024-01-05,2042.4000244140625
2024-01-08,2026.5999755859375
2024-01-09,2026.4000244140625
2024-01-10,2021.699951171875
2024-01-11,2014.300048828125
2024-01-12,2046.699951171875
2024-01-16,2026.0
2024-01-17,2002.5999755859375
2024-01-18,2018.5999755859375
2024-01-19,2026.5
2024-01-22,2019.800048828125
2024-01-23,2023.699951171875
2024-01-24,2013.9000244140625
2024-01-25,2016.9000244140625
2024-01-26,2016.800048828125
2024-01-29,2025.199951171875
2024-01-30,2031.5
2024-01-31,2048.39990234375
2024-02-01,2053.0
2024-02-02,2036.0999755859375
2024-02-05,2025.699951171875
2024-02-06,2034.5
2024-02-07,2035.199951171875
2024-02-08,2032.199951171875
2024-02-09,2023.300048828125
2024-02-12,2018.199951171875
2024-02-13,1992.9000244140625
2024-02-14,1990.300048828125
2024-02-15,2002.0999755859375
2024-02-16,2011.5
2024-02-20,2027.5
2024-02-21,2022.300048828125
2024-02-22,2019.699951171875
2024-02-23,2038.5999755859375
2024-02-26,2028.5
2024-02-27,2034.0
2024-02-28,2033.0
2024-02-29,2045.699951171875
2024-03-01,2086.89990234375
2024-03-04,2117.699951171875
2024-03-05,2133.5
2024-03-06,2150.300048828125
2024-03-07,2158.0
2024-03-08,2178.60009765625
2024-03-11,2182.5
2024-03-12,2160.39990234375
2024-03-13,2175.39990234375
2024-03-14,2163.0
2024-03-15,2157.300048828125
2024-03-18,2160.699951171875
2024-03-19,2156.300048828125
2024-03-20,2157.89990234375
2024-03-21,2182.39990234375
2024-03-22,2158.10009765625
2024-03-25,2174.800048828125
2024-03-26,2175.60009765625
2024-03-27,2190.60009765625
2024-03-28,2217.39990234375
2024-04-01,2236.5
2024-04-02,2261.0
2024-04-03,2294.39990234375
2024-04-04,2288.800048828125
2024-04-05,2325.699951171875
2024-04-08,2331.699951171875
2024-04-09,2343.5
2024-04-10,2329.60009765625
2024-04-11,2354.800048828125
2024-04-12,2356.199951171875
2024-04-15,2365.800048828125
2024-04-16,2390.800048828125
2024-04-17,2371.699951171875
2024-04-18,2382.300048828125
2024-04-19,2398.39990234375
2024-04-22,2332.199951171875
2024-04-23,2327.699951171875
2024-04-24,2324.5
2024-04-25,2329.800048828125
2024-04-26,2334.800048828125
2024-04-29,2345.39990234375
2024-04-30,2291.39990234375
2024-05-01,2299.89990234375
2024-05-02,2299.199951171875
2024-05-03,2299.0
2024-05-06,2321.60009765625
2024-05-07,2315.199951171875
2024-05-08,2313.60009765625
2024-05-09,2332.10009765625
2024-05-10,2367.300048828125
2024-05-13,2336.10009765625
2024-05-14,2353.39990234375
2024-05-15,2388.699951171875
2024-05-16,2380.0
2024-05-17,2412.199951171875
2024-05-20,2433.89990234375
2024-05-21,2421.699951171875
2024-05-22,2389.199951171875
2024-05-23,2335.0
2024-05-24,2332.5
2024-05-28,2355.199951171875
2024-05-29,2340.300048828125
2024-05-30,2342.89990234375
2024-05-31,2322.89990234375
2024-06-03,2346.60009765625
2024-06-04,2325.5
2024-06-05,2354.10009765625
2024-06-06,2370.300048828125
2024-06-07,2305.199951171875
2024-06-10,2307.699951171875
2024-06-11,2307.5
2024-06-12,2336.0
2024-06-13,2300.199951171875
2024-06-14,2331.39990234375
2024-06-17,2312.39990234375
2024-06-18,2330.39990234375
2024-06-20,2353.800048828125
2024-06-21,2316.39990234375
2024-06-24,2330.0
2024-06-25,2316.60009765625
2024-06-26,2299.199951171875
2024-06-27,2324.5
2024-06-28,2327.699951171875
2024-07-01,2327.60009765625
2024-07-02,2323.0
2024-07-03,2359.800048828125
2024-07-05,2388.5
2024-07-08,2355.199951171875
2024-07-09,2360.10009765625
2024-07-10,2372.199951171875
2024-07-11,2415.0
2024-07-12,2414.0
2024-07-15,2422.89990234375
2024-07-16,2462.39990234375
2024-07-17,2454.800048828125
2024-07-18,2451.800048828125
2024-07-19,2395.5
2024-07-22,2392.0
2024-07-23,2404.60009765625
2024-07-24,2413.300048828125
2024-07-25,2351.89990234375
2024-07-26,2380.0
2024-07-29,2377.300048828125
2024-07-30,2405.0
2024-07-31,2426.5
2024-08-01,2435.0
2024-08-02,2425.699951171875
2024-08-05,2401.699951171875
2024-08-06,2389.10009765625
2024-08-07,2390.5
2024-08-08,2422.199951171875
2024-08-09,2432.10009765625
2024-08-12,2462.39990234375
2024-08-13,2466.699951171875
2024-08-14,2439.39990234375
2024-08-15,2453.10009765625
2024-08-16,2498.60009765625
2024-08-19,2501.800048828125
2024-08-20,2511.300048828125
2024-08-21,2508.39990234375
2024-08-22,2478.89990234375
2024-08-23,2508.39990234375
2024-08-26,2517.699951171875
2024-08-27,2516.0
2024-08-28,2501.0
2024-08-29,2525.699951171875
2024-08-30,2493.800048828125
2024-09-03,2489.89990234375
2024-09-04,2493.39990234375
2024-09-05,2511.39990234375
2024-09-06,2493.5
2024-09-09,2501.800048828125
2024-09-10,2512.300048828125
2024-09-11,2512.10009765625
2024-09-12,2551.199951171875
2024-09-13,2581.300048828125
2024-09-16,2580.39990234375
2024-09-17,2564.300048828125
2024-09-18,2570.699951171875
2024-09-19,2588.0
2024-09-20,2619.89990234375
2024-09-23,2626.5
2024-09-24,2651.199951171875
2024-09-25,2659.199951171875
2024-09-26,2669.89990234375
2024-09-27,2644.300048828125
2024-09-30,2636.10009765625
2024-10-01,2667.300048828125
2024-10-02,2647.10009765625
2024-10-03,2657.10009765625
2024-10-04,2645.800048828125
2024-10-07,2644.800048828125
2024-10-08,2615.0
2024-10-09,2606.0
2024-10-10,2620.60009765625
2024-10-11,2657.60009765625
2024-10-14,2647.800048828125
2024-10-15,2661.39990234375
2024-10-16,2674.0
2024-10-17,2691.0
2024-10-18,2713.699951171875
2024-10-21,2723.10009765625
2024-10-22,2744.199951171875
2024-10-23,2714.39990234375
2024-10-24,2734.89990234375
2024-10-25,2740.89990234375
2024-10-28,2742.89990234375
2024-10-29,2768.39990234375
2024-10-30,2788.5
2024-10-31,2738.300048828125
2024-11-01,2738.60009765625
2024-11-04,2736.10009765625
2024-11-05,2740.300048828125
2024-11-06,2667.60009765625
2024-11-07,2698.39990234375
2024-11-08,2687.5
2024-11-11,2611.199951171875
2024-11-12,2600.0
2024-11-13,2580.800048828125
2024-11-14,2568.199951171875
2024-11-15,2565.699951171875
2024-11-18,2610.60009765625
2024-11-19,2627.10009765625
2024-11-20,2648.199951171875
2024-11-21,2672.10009765625
2024-11-22,2709.89990234375
2024-11-25,2616.800048828125
2024-11-26,2620.300048828125
2024-11-27,2639.89990234375
2024-11-29,2657.0
2024-12-02,2634.89990234375
2024-12-03,2644.699951171875
2024-12-04,2653.800048828125
2024-12-05,2626.60009765625
2024-12-06,2638.60009765625
2024-12-09,2664.89990234375
2024-12-10,2697.60009765625
2024-12-11,2733.800048828125
2024-12-12,2687.5
2024-12-13,2656.0
2024-12-16,2651.39990234375
2024-12-17,2644.39990234375
2024-12-18,2636.5
2024-12-19,2592.199951171875
2024-12-20,2628.699951171875
2024-12-23,2612.300048828125
2024-12-24,2620.0
2024-12-26,2638.800048828125
2024-12-27,2617.199951171875
2024-12-30,2606.10009765625
2024-12-31,2629.199951171875
2025-01-02,2658.89990234375
2025-01-03,2645.0
2025-01-06,2638.39990234375
2025-01-07,2656.699951171875
2025-01-08,2664.5
2025-01-09,2683.800048828125
2025-01-10,2708.5
2025-01-13,2673.5
2025-01-14,2677.5
2025-01-15,2712.5
2025-01-16,2746.39990234375
2025-01-17,2744.300048828125
2025-01-21,2755.0
2025-01-22,2767.60009765625
2025-01-23,2763.10009765625
2025-01-24,2777.300048828125
2025-01-27,2737.5
2025-01-28,2766.800048828125
2025-01-29,2769.10009765625
2025-01-30,2823.0
2025-01-31,2812.5
2025-02-03,2833.89990234375
2025-02-04,2853.300048828125
2025-02-05,2871.60009765625
2025-02-06,2856.0
2025-02-07,2867.300048828125
2025-02-10,2914.300048828125
2025-02-11,2912.5
2025-02-12,2909.0
2025-02-13,2925.89990234375
2025-02-14,2883.60009765625
2025-02-18,2931.60009765625
2025-02-19,2919.39990234375
2025-02-20,2940.0
2025-02-21,2937.60009765625
2025-02-24,2947.89990234375
2025-02-25,2904.5
2025-02-26,2916.800048828125
2025-02-27,2883.199951171875
2025-02-28,2836.800048828125
2025-03-03,2890.199951171875
2025-03-04,2909.60009765625
2025-03-05,2915.300048828125
2025-03-06,2916.60009765625
2025-03-07,2904.699951171875
2025-03-10,2891.0
2025-03-11,2912.89990234375
2025-03-12,2939.10009765625
2025-03-13,2984.300048828125
2025-03-14,2994.5
2025-03-17,3000.0
2025-03-18,3035.10009765625
2025-03-19,3035.89990234375
2025-03-20,3040.0
2025-03-21,3018.199951171875
2025-03-24,3013.10009765625
2025-03-25,3023.699951171875
2025-03-26,3020.89990234375
2025-03-27,3060.199951171875
2025-03-28,3086.5
2025-03-31,3122.800048828125
2025-04-01,3118.89990234375
2025-04-02,3139.89990234375
2025-04-03,3097.0
2025-04-04,3012.0
2025-04-07,2951.300048828125
2025-04-08,2968.39990234375
2025-04-09,3056.5
2025-04-10,3155.199951171875
2025-04-11,3222.199951171875
2025-04-14,3204.800048828125
2025-04-15,3218.699951171875
2025-04-16,3326.60009765625
2025-04-17,3308.699951171875
2025-04-21,3406.199951171875
2025-04-22,3400.800048828125
2025-04-23,3276.300048828125
2025-04-24,3332.0
2025-04-25,3282.39990234375
2025-04-28,3332.5
2025-04-29,3318.800048828125
2025-04-30,3305.0
2025-05-01,3210.0
2025-05-02,3231.89990234375
2025-05-05,3311.300048828125
2025-05-06,3411.39990234375
2025-05-07,3381.39990234375
2025-05-08,3296.60009765625
2025-05-09,3335.39990234375
2025-05-12,3220.0
2025-05-13,3240.300048828125
2025-05-14,3181.39990234375
2025-05-15,3220.699951171875
2025-05-16,3182.0
2025-05-19,3228.89990234375
2025-05-20,3280.300048828125
2025-05-21,3309.300048828125
2025-05-22,3292.300048828125
2025-05-23,3363.60009765625
2025-05-27,3299.10009765625
2025-05-28,3293.60009765625
2025-05-29,3317.10009765625
2025-05-30,3288.89990234375
2025-06-02,3370.60009765625
2025-06-03,3350.199951171875
2025-06-04,3373.5
2025-06-05,3350.699951171875
2025-06-06,3322.699951171875
2025-06-09,3332.10009765625
2025-06-10,3320.89990234375
2025-06-11,3321.300048828125
2025-06-12,3380.89990234375
2025-06-13,3431.199951171875
2025-06-16,3396.39990234375
2025-06-17,3386.60009765625
2025-06-18,3389.800048828125
2025-06-20,3368.10009765625
2025-06-23,3377.699951171875
2025-06-24,3317.39990234375
2025-06-25,3327.10009765625
2025-06-26,3333.5
2025-06-27,3273.699951171875
2025-06-30,3294.39990234375
2025-07-01,3336.699951171875
2025-07-02,3348.0
2025-07-03,3331.60009765625
2025-07-04,3332.5
2025-07-07,3332.199951171875
2025-07-08,3307.0
2025-07-09,3311.60009765625
2025-07-10,3317.39990234375
2025-07-11,3356.0
2025-07-14,3351.5
2025-07-15,3329.800048828125
2025-07-16,3352.5
2025-07-17,3340.10009765625
2025-07-18,3353.0
2025-07-21,3401.89990234375
2025-07-22,3439.199951171875
2025-07-23,3394.10009765625
2025-07-24,3371.0
2025-07-25,3334.0
2025-07-28,3309.10009765625
2025-07-29,3323.39990234375
2025-07-30,3295.800048828125
2025-07-31,3293.199951171875
2025-08-01,3347.699951171875
2025-08-04,3374.39990234375
2025-08-05,3381.89990234375
2025-08-06,3380.0
2025-08-07,3400.300048828125
2025-08-08,3439.10009765625
2025-08-11,3353.10009765625
2025-08-12,3348.89990234375
2025-08-13,3358.699951171875
2025-08-14,3335.199951171875
2025-08-15,3336.0
2025-08-18,3331.699951171875
2025-08-19,3313.39990234375
2025-08-20,3343.39990234375
2025-08-21,3336.89990234375
2025-08-22,3374.39990234375
2025-08-25,3373.800048828125
2025-08-26,3388.60009765625
2025-08-27,3404.60009765625
2025-08-28,3431.800048828125
2025-08-29,3473.699951171875
2025-09-02,3549.39990234375
2025-09-03,3593.199951171875
2025-09-04,3565.800048828125
2025-09-05,3613.199951171875
2025-09-08,3638.10009765625
2025-09-09,3643.300048828125
2025-09-10,3643.60009765625
2025-09-11,3636.89990234375
2025-09-12,3649.39990234375
2025-09-15,3682.199951171875
2025-09-16,3688.89990234375
2025-09-17,3681.800048828125
2025-09-18,3643.699951171875
2025-09-19,3671.5
2025-09-22,3740.699951171875
2025-09-23,3780.60009765625
2025-09-24,3732.10009765625
2025-09-25,3736.89990234375
2025-09-26,3775.300048828125
2025-09-29,3820.89990234375
2025-09-30,3840.800048828125
2025-10-01,3867.5
2025-10-02,3839.699951171875
2025-10-03,3880.800048828125
2025-10-06,3948.5
2025-10-07,3976.60009765625
2025-10-08,4043.300048828125
2025-10-09,3946.300048828125
2025-10-10,3975.89990234375
2025-10-13,4108.60009765625
2025-10-14,4138.7001953125
2025-10-15,4176.89990234375
2025-10-16,4280.2001953125
2025-10-17,4189.89990234375
2025-10-20,4336.39990234375
2025-10-21,4087.699951171875
2025-10-22,4044.39990234375
2025-10-23,4125.5
2025-10-24,4118.39990234375
2025-10-27,4001.89990234375
2025-10-28,3966.199951171875
2025-10-29,3983.699951171875
2025-10-30,4001.300048828125
2025-10-31,3982.199951171875
2025-11-03,4000.300048828125
2025-11-04,3947.699951171875
2025-11-05,3980.300048828125
2025-11-06,3979.89990234375
2025-11-07,3999.39990234375
2025-11-10,4111.7998046875
2025-11-11,4106.7998046875
2025-11-12,4204.39990234375
2025-11-13,4186.89990234375
2025-11-14,4087.60009765625
2025-11-17,4068.300048828125
2025-11-18,4061.300048828125
2025-11-19,4077.699951171875
2025-11-20,4056.5
2025-11-21,4076.699951171875
2025-11-24,4091.89990234375
2025-11-25,4139.2001953125
2025-11-26,4165.2001953125
2025-11-28,4218.2998046875
2025-12-01,4239.2998046875
2025-12-02,4186.60009765625
2025-12-03,4199.2998046875
2025-12-04,4211.7998046875
2025-12-05,4212.89990234375
2025-12-08,4187.2001953125
2025-12-09,4206.7001953125
2025-12-10,4196.39990234375
2025-12-11,4285.5
2025-12-12,4300.10009765625
2025-12-15,4306.7001953125
2025-12-16,4304.5
2025-12-17,4347.5
2025-12-18,4339.5
2025-12-19,4361.39990234375
2025-12-22,4444.60009765625
2025-12-23,4482.7998046875
2025-12-24,4480.60009765625
2025-12-26,4529.10009765625
2025-12-29,4325.10009765625
2025-12-30,4370.10009765625
2025-12-31,4325.60009765625
2026-01-02,4314.39990234375
2026-01-05,4436.89990234375
2026-01-06,4482.2001953125
2026-01-07,4449.2998046875
2026-01-08,4449.7001953125
2026-01-09,4490.2998046875
2026-01-12,4604.2998046875
2026-01-13,4589.2001953125
2026-01-14,4626.2998046875
2026-01-15,4616.2998046875
2026-01-16,4588.39990234375
2026-01-20,4759.60009765625
2026-01-21,4831.7998046875
2026-01-22,4908.7998046875
2026-01-23,4976.2001953125
2026-01-26,5079.7001953125
2026-01-27,5079.89990234375
2026-01-28,5301.60009765625
2026-01-29,5318.39990234375
2026-01-30,4713.89990234375
2026-02-02,4622.5
2026-02-03,4903.7001953125
2026-02-04,4920.39990234375
2026-02-05,4861.39990234375
2026-02-06,4951.2001953125
2026-02-09,5050.89990234375
2026-02-10,5003.7998046875
2026-02-11,5071.60009765625
2026-02-12,4923.7001953125
2026-02-13,5022.0
2026-02-17,4882.89990234375
2026-02-18,4986.5
2026-02-19,4975.89990234375
2026-02-20,5059.2998046875
2026-02-23,5204.7001953125
2026-02-24,5155.7998046875
2026-02-25,5206.39990234375
2026-02-26,5176.5
2026-02-27,5230.5
2026-03-02,5294.39990234375
2026-03-03,5107.39990234375
2026-03-04,5120.2001953125
2026-03-05,5065.2998046875
2026-03-06,5146.10009765625
2026-03-09,5091.5
2026-03-10,5229.7001953125
2026-03-11,5167.39990234375
2026-03-12,5115.7998046875
2026-03-13,5052.5
2026-03-16,4994.0
2026-03-17,5001.0
2026-03-18,4889.89990234375
2026-03-19,4600.7001953125
2026-03-20,4570.39990234375
2026-03-23,4404.10009765625
2026-03-24,4399.2998046875
2026-03-25,4549.7998046875
2026-03-26,4375.5
2026-03-27,4492.0
2026-03-30,4526.0
2026-03-31,4647.60009765625
2026-04-01,4783.2001953125
2026-04-02,4651.5
2026-04-06,4656.7998046875
2026-04-07,4657.10009765625
2026-04-08,4749.5
2026-04-09,4792.2001953125
2026-04-10,4761.89990234375
2026-04-13,4742.39990234375
2026-04-14,4825.0
2026-04-15,4800.0
2026-04-16,4785.39990234375
2026-04-17,4857.60009765625
2026-04-20,4806.60009765625
2026-04-21,4698.39990234375
2026-04-22,4732.5
2026-04-23,4705.10009765625
2026-04-24,4722.2998046875
2026-04-27,4675.39990234375
2026-04-28,4591.5
2026-04-29,4545.2001953125
2026-04-30,4614.7001953125
2026-05-01,4629.89990234375
2026-05-04,4519.5
2026-05-05,4555.7998046875
2026-05-06,4681.89990234375
2026-05-07,4699.7998046875
2026-05-08,4720.39990234375
2026-05-11,4718.7001953125
2026-05-12,4677.60009765625
2026-05-13,4697.7001953125
2026-05-14,4678.10009765625
2026-05-15,4555.7998046875
2026-05-18,4552.5
2026-05-19,4506.2998046875
2026-05-20,4531.2998046875
2026-05-21,4539.7998046875
2026-05-22,4521.0
2026-05-26,4500.39990234375
2026-05-27,4447.5
2026-05-28,4499.2998046875
2026-05-29,4560.5
2026-06-01,4475.2001953125
2026-06-02,4489.10009765625
2026-06-03,4436.7001953125
2026-06-04,4475.7998046875
2026-06-05,4337.10009765625
2026-06-08,4335.89990234375
2026-06-09,4260.0
2026-06-10,4108.2001953125
2026-06-11,4090.300048828125
2026-06-12,4215.0
2026-06-15,4328.0
2026-06-16,4330.89990234375
2026-06-17,4358.89990234375
2026-06-18,4224.10009765625
2026-06-22,4181.89990234375
2026-06-23,4129.89990234375
2026-06-24,3990.300048828125
2026-06-25,4030.5
2026-06-26,4078.699951171875
2026-06-29,4022.300048828125
2026-06-30,4022.89990234375
2026-07-01,4068.300048828125
2026-07-02,4112.7001953125
